Timestamp;PM10 1-min;PM2.5 1-min
2022-03-31 15:05:00;24.54999924;6.099999904500001
2022-03-31 15:07:00;27;6.400000095
2022-03-31 15:09:00;20.799999715;5
2022-03-31 15:11:00;19.55000019;6.349999904500001
2022-03-31 15:13:00;20.30000019;5.600000143
2022-03-31 15:15:00;16.849999429999997;4.149999857
2022-03-31 15:17:00;19.05000019;4.400000095
2022-03-31 15:19:00;18.5;5.0499999525
2022-03-31 15:21:00;20.75;4.850000143
2022-03-31 15:23:00;17.150000095;4.25
2022-03-31 15:25:00;15.80000019;3.9500000475
2022-03-31 15:27:00;21.75;5.75
2022-03-31 15:29:00;17.599999429999997;4.899999857
2022-03-31 15:31:00;18.05000019;5.150000095499999
2022-03-31 15:33:00;21.099999429999997;6.300000191
2022-03-31 15:35:00;16.900000570000003;4.25
2022-03-31 15:37:00;14.75;4.9499999285000005
2022-03-31 15:39:00;20.75;3.9500000475
2022-03-31 15:41:00;22.55000019;5.099999904500001
2022-03-31 15:43:00;19.89999962;5.899999857
2022-03-31 15:45:00;23.150000570000003;6.2000000475
2022-03-31 15:47:00;18.14999962;3.4500000475
2022-03-31 15:49:00;16.75;4.0499999525
2022-03-31 15:51:00;24;5
2022-03-31 15:53:00;20.05000019;4.7000000475
2022-03-31 15:55:00;19;4.3000000714999995
2022-03-31 15:57:00;17.94999981;4.200000048
2022-03-31 15:59:00;17.200000285;4.5
2022-03-31 16:01:00;19.39999962;4.199999809
